Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Mami,Il processo: Season 1_hook_05_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:14:54,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3356,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":37266,""mediaOffsetMs"":33764},{""eventType"":""stopped"",""sessionOffsetMs"":38744,""mediaOffsetMs"":33764}]"
Mami,Upper Bound Clip 10: Someone Borrowed,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:14:30,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3104,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":24808,""mediaOffsetMs"":21476},{""eventType"":""stopped"",""sessionOffsetMs"":27561,""mediaOffsetMs"":21476}]"
Mami,Main Character Intro Clip: Sans répit,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:14:28,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3145,""mediaOffsetMs"":0}]"
Mami,Una moglie bellissima_hook_01_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:14:15,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3822,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13097,""mediaOffsetMs"":9086},{""eventType"":""stopped"",""sessionOffsetMs"":15716,""mediaOffsetMs"":9086}]"
Mami,Season 4 Moment of High Emotion Clip: Manifest,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:14:03,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3048,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12127,""mediaOffsetMs"":8936},{""eventType"":""stopped"",""sessionOffsetMs"":14832,""mediaOffsetMs"":8936}]"
Mami,La casa de las flores: Season 1 (Trailer),Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:13:44,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":918},{""eventType"":""playing"",""sessionOffsetMs"":3423,""mediaOffsetMs"":918},{""eventType"":""paused"",""sessionOffsetMs"":19439,""mediaOffsetMs"":15702},{""eventType"":""stopped"",""sessionOffsetMs"":22029,""mediaOffsetMs"":15702}]"
Mami,Main Character Intro Clip: Toscana,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:13:38,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2344,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4807,""mediaOffsetMs"":2311},{""eventType"":""stopped"",""sessionOffsetMs"":7697,""mediaOffsetMs"":2311}]"
Mami,Season 1 Trailer: Dark Desire,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:13:32,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2952,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3850,""mediaOffsetMs"":597},{""eventType"":""stopped"",""sessionOffsetMs"":5958,""mediaOffsetMs"":597}]"
Mami,Piaggio_hook_05_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:13:27,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2327,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4807,""mediaOffsetMs"":2305},{""eventType"":""stopped"",""sessionOffsetMs"":7329,""mediaOffsetMs"":2305}]"
Mami,Trailer: A través de mi ventana,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:13:17,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3561,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":8455,""mediaOffsetMs"":4612},{""eventType"":""stopped"",""sessionOffsetMs"":10573,""mediaOffsetMs"":4612}]"
Mami,Christmas At The Palace_hook_04_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:13:13,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3082,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3314,""mediaOffsetMs"":147},{""eventType"":""stopped"",""sessionOffsetMs"":5724,""mediaOffsetMs"":147}]"
Mami,Season 1 Genre Specific Moment Clip: Wednesday,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:13:06,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2868,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7290,""mediaOffsetMs"":4285},{""eventType"":""stopped"",""sessionOffsetMs"":9909,""mediaOffsetMs"":4285}]"
Mami,Main Character Intro Clip: Lady Chatterley's Lover,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:12:58,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2776,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6920,""mediaOffsetMs"":4080},{""eventType"":""stopped"",""sessionOffsetMs"":9545,""mediaOffsetMs"":4080}]"
Mami,Season 5 Inciting Incident Clip: The Crown,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:12:40,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3598,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":18140,""mediaOffsetMs"":14241},{""eventType"":""stopped"",""sessionOffsetMs"":20891,""mediaOffsetMs"":14241}]"
Mami,Season 1: Main Character Intro Clip: Maid,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:12:26,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2798,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13872,""mediaOffsetMs"":10712},{""eventType"":""stopped"",""sessionOffsetMs"":15988,""mediaOffsetMs"":10712}]"
Mami,Inside Man_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:12:07,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2532,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":19160,""mediaOffsetMs"":16241},{""eventType"":""stopped"",""sessionOffsetMs"":21081,""mediaOffsetMs"":16241}]"
Mami,Interstellar_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:11:48,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3046,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13580,""mediaOffsetMs"":9936},{""eventType"":""stopped"",""sessionOffsetMs"":15793,""mediaOffsetMs"":9936}]"
Mami,Crash_hook_01_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:11:45,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3895,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4181,""mediaOffsetMs"":92},{""eventType"":""stopped"",""sessionOffsetMs"":6817,""mediaOffsetMs"":92}]"
Mami,The Constant Gardener_hook_02_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:11:31,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3077,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13381,""mediaOffsetMs"":9978},{""eventType"":""stopped"",""sessionOffsetMs"":16111,""mediaOffsetMs"":9978}]"
Mami,Trailer: The Life Ahead,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:11:26,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2897,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5558,""mediaOffsetMs"":2579},{""eventType"":""stopped"",""sessionOffsetMs"":8306,""mediaOffsetMs"":2579}]"
Mami,The Old Guard - Baseline Clip 2,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:11:09,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3278,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":16881,""mediaOffsetMs"":13497},{""eventType"":""stopped"",""sessionOffsetMs"":19415,""mediaOffsetMs"":13497}]"
Mami,The Best Offer_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:11:01,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3027,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7524,""mediaOffsetMs"":4356},{""eventType"":""stopped"",""sessionOffsetMs"":10163,""mediaOffsetMs"":4356}]"
Mami,PIECESOFAWOMAN_CLIP_ACT2CONFLICT,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:10:52,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3052,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8783,""mediaOffsetMs"":5492},{""eventType"":""stopped"",""sessionOffsetMs"":11503,""mediaOffsetMs"":5492}]"
Mami,The Curious Case of Benjamin Button_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:09:53,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2966,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":55110,""mediaOffsetMs"":51301}]"
Mami,"Girl, Interrupted_hook_01_16x9",Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:09:42,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4155,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12044,""mediaOffsetMs"":7761},{""eventType"":""stopped"",""sessionOffsetMs"":14737,""mediaOffsetMs"":7761}]"
Mami,Trailer: The King,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:09:38,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3671,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3835,""mediaOffsetMs"":108},{""eventType"":""stopped"",""sessionOffsetMs"":5922,""mediaOffsetMs"":108}]"
Mami,Blade Runner 2049_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:09:18,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3064,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":19918,""mediaOffsetMs"":16710},{""eventType"":""stopped"",""sessionOffsetMs"":22772,""mediaOffsetMs"":16710}]"
Mami,Anonymous Venetian_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:09:14,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3097,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4033,""mediaOffsetMs"":653},{""eventType"":""stopped"",""sessionOffsetMs"":6629,""mediaOffsetMs"":653}]"
Mami,Flight_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:09:02,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2999,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12214,""mediaOffsetMs"":9113},{""eventType"":""stopped"",""sessionOffsetMs"":14829,""mediaOffsetMs"":9113}]"
Mami,Baby Driver_hook_01_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:08:52,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3131,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9658,""mediaOffsetMs"":6352},{""eventType"":""stopped"",""sessionOffsetMs"":12287,""mediaOffsetMs"":6352}]"
Mami,Escort in Love_hook_02_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:08:42,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3357,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10461,""mediaOffsetMs"":6826},{""eventType"":""stopped"",""sessionOffsetMs"":13101,""mediaOffsetMs"":6826}]"
Mami,Seven Pounds_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:08:11,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2808,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":30620,""mediaOffsetMs"":27514},{""eventType"":""stopped"",""sessionOffsetMs"":32228,""mediaOffsetMs"":27514}]"
Mami,Velvet: Season 1_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:08:04,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2991,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7788,""mediaOffsetMs"":4653},{""eventType"":""stopped"",""sessionOffsetMs"":9719,""mediaOffsetMs"":4653}]"
Mami,You: Season 1 (Trailer),Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:07:49,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2789,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3023,""mediaOffsetMs"":187},{""eventType"":""stopped"",""sessionOffsetMs"":5173,""mediaOffsetMs"":187}]"
Mami,Tiny Pretty Things: Season 1 - Baseline Clip 3,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:07:44,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4088,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4913,""mediaOffsetMs"":655},{""eventType"":""stopped"",""sessionOffsetMs"":7539,""mediaOffsetMs"":655}]"
Mami,Season 2 Trailer: The Gift,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:07:36,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3336,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7829,""mediaOffsetMs"":4319},{""eventType"":""stopped"",""sessionOffsetMs"":10614,""mediaOffsetMs"":4319}]"
Mami,SUMMERTIME_S1_CLIP_GENRE,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:07:32,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2779,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3058,""mediaOffsetMs"":57},{""eventType"":""stopped"",""sessionOffsetMs"":5702,""mediaOffsetMs"":57}]"
Mami,Season 1 Trailer: An Astrological Guide for Broken Hearts,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:07:24,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2592,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":8328,""mediaOffsetMs"":5507},{""eventType"":""stopped"",""sessionOffsetMs"":10856,""mediaOffsetMs"":5507}]"
Mami,Clip 2: The Queen's Gambit: Season 1,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:07:17,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2858,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3409,""mediaOffsetMs"":353},{""eventType"":""stopped"",""sessionOffsetMs"":5582,""mediaOffsetMs"":353}]"
Mami,Surviving Death: Season 1 - Baseline Clip 2,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:07:13,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3404,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4074,""mediaOffsetMs"":473},{""eventType"":""stopped"",""sessionOffsetMs"":6595,""mediaOffsetMs"":473}]"
Mami,Bom Dia Veronica S1 - Direct Lift: Phone Call,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:06:27,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3524,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":46502,""mediaOffsetMs"":42838},{""eventType"":""stopped"",""sessionOffsetMs"":48054,""mediaOffsetMs"":42838}]"
Mami,Anne with an E (Trailer),Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:06:15,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":2852,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":11168,""mediaOffsetMs"":7960},{""eventType"":""stopped"",""sessionOffsetMs"":13795,""mediaOffsetMs"":7960}]"
Mami,Cliffhanger Clip: The Principles of Pleasure: Limited Series,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:05:16,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3288,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":31410,""mediaOffsetMs"":27569}]"
Mami,Season 1 Supporting Character Clip 2: PIECES OF HER,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:05:13,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3900,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4073,""mediaOffsetMs"":113},{""eventType"":""stopped"",""sessionOffsetMs"":5467,""mediaOffsetMs"":171}]"
Mami,Season 1 Trailer: Midnight at the Pera Palace: Season 1,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:05:04,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3200,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":8794,""mediaOffsetMs"":5418},{""eventType"":""stopped"",""sessionOffsetMs"":11500,""mediaOffsetMs"":5418}]"
Mami,Queen of the South: Season 1_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:05:03,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2652,""mediaOffsetMs"":0}]"
Mami,La Reina del Sur: Season 2 (Trailer),Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:04:59,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3376,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3575,""mediaOffsetMs"":65},{""eventType"":""stopped"",""sessionOffsetMs"":6298,""mediaOffsetMs"":65}]"
Mami,Chesapeake Shores: Season 1_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:04:56,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3671,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3852,""mediaOffsetMs"":147},{""eventType"":""stopped"",""sessionOffsetMs"":6246,""mediaOffsetMs"":147}]"
Mami,The Stranger: Season 1 PVS Trailer C,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:04:48,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3050,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7148,""mediaOffsetMs"":4030},{""eventType"":""stopped"",""sessionOffsetMs"":9897,""mediaOffsetMs"":4030}]"
Mami,La cocinera de Castamar: Season 1 - CLM 1,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:04:39,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3701,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10586,""mediaOffsetMs"":6561},{""eventType"":""stopped"",""sessionOffsetMs"":13208,""mediaOffsetMs"":6561}]"
Mami,Season 6 Trailer: Outlander,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:04:35,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3008,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3161,""mediaOffsetMs"":50},{""eventType"":""stopped"",""sessionOffsetMs"":5664,""mediaOffsetMs"":50}]"
Mami,Season 1 Trailer 3: Valeria,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:03:33,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2884,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":61931,""mediaOffsetMs"":58553},{""eventType"":""stopped"",""sessionOffsetMs"":63545,""mediaOffsetMs"":58553}]"
Mami,Limited Series Cliffhanger Clip: Maid,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:03:11,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2990,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9160,""mediaOffsetMs"":6003},{""eventType"":""stopped"",""sessionOffsetMs"":11283,""mediaOffsetMs"":6003}]"
Mami,Sweet Magnolias: Season 1 PVS Clip 6,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:02:51,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3957,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":20652,""mediaOffsetMs"":16543},{""eventType"":""stopped"",""sessionOffsetMs"":23357,""mediaOffsetMs"":16543}]"
Mami,Part 1 Teaser 3: Lupin,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:02:48,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3323,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3511,""mediaOffsetMs"":133},{""eventType"":""stopped"",""sessionOffsetMs"":5419,""mediaOffsetMs"":133}]"
Mami,BEHINDHEREYESLS_CLIP_PLOT,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:02:08,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3468,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":39756,""mediaOffsetMs"":36019},{""eventType"":""stopped"",""sessionOffsetMs"":41293,""mediaOffsetMs"":36019}]"
Mami,Season 4 Inciting Incident Clip: Virgin River,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:02:02,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2914,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6179,""mediaOffsetMs"":2908},{""eventType"":""stopped"",""sessionOffsetMs"":8785,""mediaOffsetMs"":2908}]"
Mami,Season 1 Main Character Clip 2: Partner Track,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:01:52,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2381,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10038,""mediaOffsetMs"":7430},{""eventType"":""stopped"",""sessionOffsetMs"":12464,""mediaOffsetMs"":7430}]"
Mami,Main Character Intro Clip: All Quiet on the Western Front,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:01:45,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2925,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3143,""mediaOffsetMs"":172},{""eventType"":""stopped"",""sessionOffsetMs"":5246,""mediaOffsetMs"":172}]"
Mami,Trailer: Beyond the Universe,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:01:40,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2766,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":5005,""mediaOffsetMs"":2071},{""eventType"":""stopped"",""sessionOffsetMs"":7652,""mediaOffsetMs"":2071}]"
Mami,Trailer 2: Harry & Meghan,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-09 10:01:38,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3053,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3262,""mediaOffsetMs"":146},{""eventType"":""stopped"",""sessionOffsetMs"":4814,""mediaOffsetMs"":146}]"
